날짜,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
20240119,17768.16,17552.88,17617.68,17503.2,17408.88,17611.92,17804.16,20720.16,21690.72,21852,21975.12,22145.76,22898.88,23335.2,23274.72,23101.92,21747.6,21333.6,19250.64,19036.08,18438.48,17425.44,17015.76,17105.04
20240120,16047.36,15986.16,15814.08,15549.12,15546.96,15834.96,15825.6,16027.2,14994.72,16266.24,17041.68,17281.44,16856.64,17354.88,17674.56,18933.84,19489.68,18660.96,19223.28,19468.08,19133.28,17832.96,17076.96,16696.08
20240121,17248.32,17074.08,17110.08,16957.44,16858.8,16379.28,17647.2,19347.84,21408.48,23213.52,24318.72,24867.36,25097.76,25811.28,25822.08,25830.72,24677.28,23998.32,22896.72,22226.4,21690.72,20269.44,19748.88,19851.84
20240122,20389.68,20186.64,20130.48,20064.96,20216.16,20161.44,21062.16,24075.36,26748,29037.6,30772.08,30864.96,30955.68,31685.04,31716.72,31323.6,28830.96,27500.4,25223.76,24814.08,23608.08,21902.4,20998.8,23443.92
20240123,22281.12,22407.12,22283.28,22052.16,22608.72,21970.8,21547.44,25320.24,27589.68,29334.96,30708,30842.64,31163.76,31605.84,31465.44,30876.48,28612.8,27175.68,25344,25125.12,24041.52,21915.36,21082.32,23394.96
20240124,22142.88,22190.4,22299.84,21556.8,22112.64,21770.64,21216.96,25051.68,27215.28,28852.56,30136.32,30914.64,31811.04,32705.28,32090.4,31503.6,29066.4,27365.76,25395.84,24819.12,23818.32,21852.72,20832.48,23342.4
20240125,21984.48,22207.68,22312.08,21851.28,22369.68,21289.68,20532.96,23854.32,24758.64,25891.92,27090.72,27401.04,28557.36,29359.44,29442.24,29285.28,26737.92,25244.64,24222.96,23949.36,23102.64,21738.96,21195.36,22441.68
20240126,21103.92,20759.76,20999.52,20774.88,20734.56,20448.72,20814.48,22198.32,23602.32,24484.32,25277.76,25436.16,25813.44,26561.52,26660.88,26746.56,25630.56,24837.12,24058.8,23925.6,23594.4,22138.56,21430.8,21755.52
20240127,20531.52,20317.68,20629.44,20648.88,20676.96,20568.24,22072.32,24246,25925.04,27935.28,28638.72,29180.16,28383.12,29299.68,29396.88,28883.52,28792.8,27583.92,25981.92,25430.4,24797.52,22796.64,21943.44,21475.44
20240128,21817.44,21598.56,22156.56,22223.52,22312.8,21394.08,23132.88,26052.48,28550.16,30843.36,32229.36,32314.32,32173.92,32966.64,33164.64,32828.4,31307.76,29923.2,28041.84,27550.08,26513.28,23961.6,22988.16,23919.84
20240129,23676.48,23129.28,23497.92,23707.44,23383.44,22345.2,24331.68,27386.64,31145.76,34393.68,35999.28,35933.04,35564.4,36604.8,36713.52,36177.84,33452.64,31800.96,29175.12,28490.4,27342.72,24840.72,23554.8,25672.32
20240130,24535.44,24377.76,24914.88,24655.68,25084.8,23685.12,24476.4,28651.68,31691.52,34315.92,35863.2,36430.56,36393.84,37555.92,37247.04,36511.2,33942.24,32187.6,29189.52,28747.44,27573.84,25278.48,24051.6,26981.28
20240131,25376.4,25566.48,25746.48,25414.56,25691.76,24934.32,25109.28,29820.96,32682.24,35513.28,35726.4,36260.64,36265.68,37179.36,36943.2,36102.24,33063.84,31324.32,28902.96,27969.84,26593.92,24323.04,23515.92,26701.92
20240201,25164.72,25636.32,25827.12,25358.4,25148.16,24660.72,23353.2,27763.92,28982.88,31101.12,30589.92,30832.56,31132.8,31632.48,31722.48,31488.48,29160.72,27607.68,25880.4,25431.84,24694.56,23461.92,22620.24,25810.56
20240202,23437.44,24013.44,24414.48,23585.04,23787.36,23621.76,21642.48,25251.84,25346.16,27425.52,25418.16,24790.32,24943.68,25093.44,25356.96,25650,24607.44,23977.44,22358.88,22700.88,22314.24,21464.64,21059.28,23757.12
20240203,21525.84,22224.24,22282.56,21431.52,21853.44,21667.68,20153.52,22980.24,22299.84,23383.44,21722.4,21641.76,21532.32,21603.6,22300.56,22642.56,22628.16,22193.28,21701.52,21491.28,21476.88,21002.4,20557.44,22582.8
20240204,21210.48,21768.48,21952.08,21060,21625.92,21717.36,20790.72,24693.84,25400.16,26999.28,25668,25531.2,25112.16,25518.24,25897.68,25724.16,25521.84,24936.48,23490.72,22991.04,22505.76,21209.04,20676.24,21346.56
20240205,21952.08,22453.92,22340.16,21974.4,21482.64,21118.32,21812.4,25950.24,28739.52,31555.44,32602.32,32544,32883.12,33600.96,33336,32772.24,30548.88,29034.72,26492.4,25808.4,24597.36,22476.96,21481.2,22824.72
20240206,22181.76,22268.88,21847.68,21813.84,21952.8,21787.92,22318.56,25418.88,28581.84,30834.72,31962.24,31862.16,31662,32636.88,32924.88,32452.56,29647.44,28048.32,25715.52,25346.16,24000.48,22087.44,21399.84,22074.48
20240207,21629.52,21820.32,21448.08,21339.36,21356.64,21483.36,22245.12,24932.88,27989.28,30511.44,31260.96,31050.72,31695.12,32319.36,32213.52,31779.36,29323.44,27380.88,24668.64,23943.6,23788.08,22191.84,21214.08,22086.72
20240208,21714.48,21873.6,21296.88,21190.32,21375.36,20901.6,20723.04,22623.12,24478.56,25686.72,26248.32,26223.84,27024.48,27309.6,26928.72,26572.32,24033.6,22774.32,22245.84,22334.4,21545.28,20587.68,19794.96,20931.12
20240209,19434.96,19320.48,18873.36,19157.04,19226.88,19101.6,19026.72,19553.76,19645.2,20324.16,20146.32,20239.2,20669.76,21035.52,21083.04,21105.36,21126.24,20829.6,20612.16,20466.72,20209.68,19623.6,19327.68,19262.16
20240210,19100.88,19132.56,18939.6,18849.6,18960.48,18976.32,18771.12,19173.6,19524.24,19941.12,19209.6,19154.88,19296,19470.24,19734.48,20160,20201.76,20069.28,20134.8,20052.72,19988.64,19404,19251.36,19227.6
20240211,19365.84,19145.52,18920.16,18961.2,19196.64,19389.6,19931.76,21427.92,23082.48,24970.32,24772.32,24867.36,24323.76,25235.28,25202.16,25269.84,24797.52,24490.8,22749.84,22330.8,21870,20399.76,19828.8,19658.88
20240212,20134.08,19967.76,19740.24,19740.24,19517.04,19524.24,20486.16,22850.64,24990.48,27414.72,28496.88,28359.36,28008,29115.36,29286,28951.2,27288.72,26341.92,24469.92,23764.32,22846.32,21248.64,20653.92,20786.4
20240213,21215.52,20926.08,20621.52,20833.92,20702.16,20219.04,21343.68,24342.48,27287.28,29891.52,31312.08,31439.52,31715.28,32405.04,32561.28,31777.92,29376,27897.12,25889.76,24984.72,23851.44,21957.12,20766.24,21451.68
20240214,20988.72,20931.84,20568.96,20599.92,20550.96,20210.4,21078,23903.28,26593.92,28767.6,29271.6,29250.72,29463.12,29968.56,29668.32,29360.88,26990.64,26172,23940.72,23181.84,22154.4,20621.52,19877.76,20731.68
20240215,20535.84,20528.64,20121.12,19993.68,19536.48,18887.76,19535.04,21332.16,23091.84,23996.88,24997.68,25432.56,26470.08,27154.8,27220.32,26995.68,24748.56,23657.04,22777.2,22564.8,21797.28,20655.36,20058.48,21096.72
20240216,20363.76,20480.4,20139.12,20167.92,20322,20108.16,19956.96,21241.44,22169.52,23016.24,22833.36,22731.12,23365.44,23664.96,23618.88,23916.24,22845.6,22206.96,21605.04,21139.92,20214,19358.64,18787.68,19216.08
20240217,18250.56,18250.56,17808.48,18001.44,18327.6,18496.08,19393.92,21553.92,23576.4,25866,25772.4,25838.64,24947.28,25411.68,25506,25464.96,24913.44,24323.04,22837.68,22183.2,21629.52,19992.24,19275.84,19101.6
20240218,19347.84,19104.48,18773.28,19033.92,18856.08,19004.4,20452.32,22064.4,20219.76,23254.56,24122.88,24860.88,25169.04,25979.04,25716.96,25431.12,26484.48,25448.4,23663.52,23195.52,22122,20632.32,19833.12,19871.28
20240219,20201.04,19946.16,19704.96,19803.6,19708.56,19200.24,20468.88,23272.56,26696.16,29571.84,31495.68,31902.48,32260.32,33113.52,32862.24,32230.08,29737.44,28183.68,25914.96,25088.4,24145.92,22317.12,21241.44,22129.92
20240220,21800.16,21213.36,21096.72,21252.96,20871.36,20356.56,21941.28,24819.84,27810,30188.88,31739.76,31966.56,32027.04,32882.4,32519.52,31847.76,29218.32,27652.32,25410.24,24829.92,23933.52,22029.84,21164.4,21975.84
20240221,21483.36,20966.4,20733.12,20919.6,20746.08,20527.2,21635.28,24618.24,27589.68,29789.28,31168.08,31068.72,31331.52,32367.6,32140.8,31537.44,28850.4,27429.84,25162.56,24729.12,23911.2,21812.4,20791.44,21610.8
20240222,21139.2,20764.8,20851.92,20778.48,20615.76,20196,20795.04,22546.8,24268.32,25274.16,26434.8,26566.56,27452.88,27787.68,27767.52,27686.88,25760.16,24424.56,23303.52,22970.16,22260.24,21027.6,20288.88,20808.72
20240223,20043.36,19764.72,19705.68,19697.04,19661.04,19738.08,19881.36,21141.36,22041.36,22479.12,22934.16,23008.32,23808.24,24454.8,24479.28,24508.8,23102.64,22564.8,21777.12,21886.56,21494.16,20651.04,19974.96,20180.16
20240224,19340.64,19089.36,19162.08,18943.92,19001.52,19314,20589.12,22438.8,24405.84,26043.12,26565.84,26679.6,25896.96,26622,26871.84,27030.96,26452.8,25865.28,23996.88,23438.88,22793.04,21467.52,20741.76,19910.16
20240225,20373.84,20269.44,20154.24,20039.76,19896.48,19892.16,21848.4,24601.68,27180,29093.76,30391.2,30162.96,29782.8,30665.52,30571.92,29920.32,28560.24,27710.64,25662.96,24871.68,24163.2,22317.12,21378.24,21151.44
20240226,21795.12,21521.52,21307.68,21150,20959.2,20964.24,22674.96,25874.64,29252.16,31743.36,33377.76,33168.96,33488.64,34171.92,33959.52,32716.8,30340.8,28668.24,26604,25652.88,24308.64,22365.36,21481.2,21838.32
20240227,21602.88,21427.2,20955.6,20677.68,20669.76,20365.2,21724.56,24908.4,28357.92,30782.16,31896,31826.88,31957.92,32219.28,32376.24,31143.6,29271.6,27802.08,25842.24,24853.68,23734.08,22052.16,20975.04,21486.96
20240228,21003.12,20775.6,20551.68,20451.6,20352.96,20190.24,21251.52,23986.08,27054.72,28846.08,29640.96,29692.8,29813.04,30330.72,29932.56,29597.76,27221.04,26151.12,24056.64,23731.2,22780.08,21141.36,20263.68,20648.88
20240229,20442.96,20277.36,20061.36,19767.6,19601.28,19478.88,19758.96,21633.12,23542.56,24345.36,25536.24,25549.92,26663.76,27099.36,26848.8,26477.28,24475.68,23423.04,22156.56,22101.84,21290.4,20261.52,19425.6,20515.68
20240301,18837.36,18876.24,18904.32,18537.84,18454.32,18687.6,19053.36,19661.04,19825.92,20209.68,20512.08,20803.68,21320.64,21900.24,22207.68,22382.64,22532.4,22084.56,21703.68,21744,21281.76,20626.56,20261.52,19722.24
20240302,19504.08,19276.56,19380.96,19184.4,19205.28,19656.72,20903.04,22862.16,24734.16,26682.48,27436.32,27588.24,27390.96,28024.56,28545.84,28506.24,28077.84,27038.88,24808.32,24276.96,23680.08,22160.16,21561.84,22774.32
20240303,21868.56,22040.64,22536,22045.68,22362.48,21978.72,22643.28,26459.28,27985.68,30489.12,31798.08,32456.88,32243.76,33242.4,33157.44,32404.32,31093.2,29913.12,27593.28,26904.24,25928.64,23886.72,23062.32,25395.84
20240304,24542.64,24912,25134.48,24656.4,24755.04,24455.52,23918.4,29421.36,31978.08,35593.92,37263.6,36171.36,35531.28,35478,35443.44,34562.16,33101.28,32135.76,29839.68,28776.96,27650.88,24836.4,23381.28,26605.44
20240305,24375.6,24644.16,24787.44,24217.92,24482.88,23387.76,23605.92,29207.52,30988.8,34436.88,35804.16,34637.04,34541.28,35174.16,34902.72,34008.48,32112.72,31524.48,29088,27948.24,26734.32,24063.12,22975.2,24427.44
20240306,23302.8,23393.52,23121.36,23100.48,22596.48,22074.48,23446.08,27523.44,30475.44,33652.8,34554.96,34004.88,33449.04,33112.08,32947.2,32016.96,30579.12,29910.96,27808.56,26373.6,25092,23040,21934.08,22874.4
20240307,22462.56,21943.44,21736.8,22050.72,21639.6,20563.92,21610.08,23981.76,25938.72,27804.24,28919.52,28412.64,28834.56,28266.48,28119.6,27639.36,26841.6,26076.96,25279.2,24707.52,23561.28,21943.44,21243.6,22012.56
20240308,21237.12,20759.76,20801.52,21006,20831.76,20054.16,20566.8,22437.36,23458.32,24670.08,24981.12,24336,24781.68,24454.08,24514.56,24451.92,24271.2,24323.76,23859.36,23153.76,22617.36,21587.04,20898,21429.36
20240309,20221.92,19938.96,19895.76,20210.4,20271.6,20169.36,21299.76,23374.8,25410.96,26904.24,27152.64,27219.6,26476.56,26860.32,26622.72,26390.16,26171.28,25705.44,24487.2,24078.96,23443.92,21836.16,21262.32,20697.12
20240310,20957.04,20574.72,20570.4,20886.48,20872.08,20538,22016.16,24639.84,26999.28,29022.48,29615.76,29120.4,28514.16,29030.4,28552.32,28189.44,27385.2,26862.48,25422.48,25070.4,24026.4,22192.56,21270.24,21324.24
20240311,21594.96,21085.92,21049.2,21091.68,20772,20253.6,22126.32,25404.48,28729.44,31884.48,32425.92,31372.56,31145.76,30833.28,30449.52,29494.08,28486.08,27871.2,26074.8,25175.52,23914.8,22065.12,21284.64,21653.28
20240312,21103.2,20912.4,20775.6,20514.96,20220.48,19709.28,21612.96,24284.16,27565.92,30535.2,31703.76,30677.76,30818.88,30353.76,29994.48,29007.36,27810.72,27265.68,25276.32,24330.96,23221.44,21472.56,20570.4,21288.96
20240313,20838.96,20727.36,20645.28,20431.44,20019.6,19553.76,21536.64,24331.68,27144.72,29543.04,30832.56,29702.88,29347.92,28838.16,28681.92,28036.08,27132.48,26683.2,25009.2,24089.76,23043.6,21188.16,20466,20934
20240314,19818,19702.8,19628.64,19318.32,19099.44,18807.12,19846.8,21723.84,23724.72,25626.24,26627.76,26007.12,25780.32,25285.68,25212.96,24849.36,24619.68,23999.76,22872.24,22029.12,21396.96,20351.52,19713.6,20367.36
20240315,19322.64,19276.56,19274.4,19028.16,18794.16,18313.2,18814.32,20154.24,21047.04,21890.88,21818.88,21034.8,21763.44,21070.8,21299.76,21633.84,21510.72,21394.8,20772,20410.56,19958.4,19076.4,18762.48,18866.16
20240316,17873.28,17706.24,17797.68,17652.24,17508.24,17891.28,19033.2,20724.48,22213.44,23603.76,23991.12,24132.96,23690.88,24147.36,24287.76,24158.16,23956.56,23285.52,21800.88,21275.28,20827.44,19542.24,19021.68,18563.76
20240317,18866.16,18749.52,18880.56,18851.04,18565.2,18327.6,19922.4,22002.48,24199.2,26272.08,27477.36,27739.44,27585.36,28421.28,27980.64,27370.08,26496,25725.6,24037.2,23412.96,22395.6,20986.56,20405.52,20404.8
20240318,20685.6,20515.68,20502.72,20356.56,19852.56,19492.56,21331.44,23872.32,27342.72,29873.52,31168.8,31333.68,30517.2,31397.04,31155.12,30475.44,29067.12,27721.44,24595.92,23546.88,22554,20908.8,20725.2,21485.52
20240319,20530.08,20008.08,19729.44,18770.4,18797.04,19252.8,20950.56,23852.88,27129.6,30085.2,31445.28,30743.28,30250.8,29509.2,28964.88,28493.28,26485.92,26539.92,25130.88,23852.88,22991.76,21522.96,20624.4,21291.84
20240320,20869.92,20150.64,19962.72,19774.8,19892.16,20187.36,20106,22140,23241.6,24135.84,24856.56,25125.12,25140.24,24581.52,24448.32,23716.8,23366.16,22717.44,21601.44,21152.88,20602.08,20168.64,19550.16,20639.52
20240321,19459.44,19434.24,19377.36,19105.92,19127.52,19378.08,19032.48,20064.96,20956.32,21904.56,21936.96,20795.04,21023.28,20422.08,20345.04,20650.32,20597.76,20633.04,20259.36,20088.72,19598.4,19414.8,19092.24,19349.28
20240322,19202.4,19141.92,19100.88,18823.68,18829.44,18483.84,18754.56,19449.36,20437.92,21296.16,21036.24,20068.56,20375.28,19895.76,20074.32,20328.48,20168.64,20028.24,20195.28,20036.88,19638,18937.44,18463.68,18982.8
20240323,18174.24,18084.96,18139.68,17901.36,17898.48,18102.24,18330.48,18568.8,18658.08,18675.36,18399.6,18060.48,18049.68,18400.32,18632.16,18797.76,19134,19379.52,19427.04,19303.92,19158.48,18776.88,18403.2,18025.92
20240324,17976.24,17852.4,17683.2,17543.52,17632.08,17804.16,18791.28,20345.76,21518.64,22389.12,22237.2,21949.92,21389.76,21730.32,21516.48,21476.16,21313.44,21488.4,20854.8,20492.64,19830.96,18743.04,18066.96,17611.2
20240325,18967.68,18871.2,18838.08,18627.12,18630,18666,19010.16,21119.76,23444.64,25333.2,26098.56,25621.2,26394.48,26488.08,26015.76,25529.04,24160.32,23464.8,21686.4,21160.08,20197.44,19376.64,18640.8,19622.16
20240326,19170.72,19144.8,19015.2,18840.96,18809.28,18374.4,19165.68,21229.2,23721.84,25889.76,27168.48,26396.64,27202.32,27591.84,27051.12,26195.76,24824.88,23754.24,21916.08,21391.2,20630.16,19587.6,18830.16,19803.6
20240327,19568.16,19527.84,19445.04,19334.88,19171.44,18719.28,19761.84,21964.32,24359.76,26046,27060.48,26309.52,27067.68,27679.68,27365.04,26974.8,25494.48,24480.72,22824,22270.32,21283.92,20090.16,19466.64,20149.92
20240328,19701.36,19757.52,19775.52,19469.52,19408.32,18608.4,19327.68,20648.16,22146.48,23456.88,24288.48,23363.28,24271.2,24259.68,23913.36,23491.44,22204.08,21636,20792.16,20540.16,19888.56,19561.68,18850.32,19929.6
20240329,18734.4,18666.72,18575.28,18498.24,18404.64,17871.84,18420.48,19488.96,20601.36,21387.6,21985.92,21484.08,22143.6,21564.72,21628.8,21386.16,20959.2,20558.16,19911.6,19443.6,19074.24,18735.84,18354.24,18598.32
20240330,17633.52,17588.16,17359.92,17203.68,17238.24,17517.6,18534.24,19874.88,23308.56,24361.2,24963.84,24728.4,24487.2,24769.44,24909.84,24992.64,22376.88,21605.76,20523.6,20057.04,19563.84,18753.84,18130.32,17668.8
20240331,18293.04,18202.32,18118.08,18006.48,17930.88,17688.24,18568.08,20185.92,22002.48,22708.8,23426.64,23625.36,24138.72,24608.88,25094.88,24757.92,23314.32,22783.68,21773.52,21252.96,20486.88,19427.76,18858.96,19045.44
20240401,19573.92,19491.84,19420.56,19274.4,19222.56,19082.88,19536.48,21759.12,24184.08,25932.24,27413.28,26924.4,28105.92,28321.92,28115.28,27793.44,26042.4,24983.28,23076.72,22333.68,21387.6,20581.92,19635.12,20559.6
20240402,20080.8,19941.12,19802.88,19555.2,19644.48,19017.36,19859.04,22027.68,24788.88,26711.28,28016.64,27815.04,28689.12,28792.8,28926.72,28499.04,26871.84,25795.44,23608.08,22762.08,21811.68,20840.4,20024.64,20976.48
20240403,20502.72,20434.32,20485.44,20137.68,19943.28,19185.84,20307.6,22304.16,24781.68,26701.92,28217.52,27807.12,28555.2,28463.04,28374.48,27731.52,26182.8,25226.64,23142.96,22237.92,21286.08,20416.32,19476,20420.64
20240404,20121.84,20120.4,19990.8,19807.92,19735.2,18794.16,19208.88,20647.44,21927.6,22841.28,23546.88,22898.16,24148.08,24122.88,24066,24037.92,22906.8,22034.16,21242.88,20849.04,20063.52,19761.12,19227.6,20040.48
20240405,19005.84,18961.2,18982.08,18665.28,18613.44,18324.72,18648,19473.12,20506.32,21098.88,21057.84,20405.52,21111.84,21134.16,21036.24,21081.6,21087.36,20391.12,20052.72,20024.64,19650.24,19265.76,18838.8,19168.56
20240406,18095.76,17923.68,17946.72,17717.04,17829.36,18241.92,19232.64,20565.36,22001.76,23244.48,23575.68,23341.68,22838.4,23029.2,23104.8,23342.4,23132.16,22682.88,21599.28,21238.56,20463.84,19753.92,19276.56,18512.64
20240407,19110.24,19109.52,19092.96,18985.68,18871.92,18630.72,19725.84,21573.36,23395.68,24646.32,25218.72,24880.32,25053.12,25313.04,25084.8,24958.08,23829.84,23274,22327.2,21989.52,21088.08,19835.28,19079.28,19288.08
20240408,19843.92,19732.32,19699.2,19469.52,19517.76,18505.44,19586.16,21540.24,24305.04,25814.88,26852.4,26181.36,26531.28,26493.84,26624.88,26065.44,24615.36,24147.36,22610.88,21923.28,20952.72,19974.24,19231.92,19902.96
20240409,19592.64,19627.2,19506.24,19396.8,19407.6,18580.32,19474.56,21156.48,23641.2,25047.36,25907.76,25492.32,26316.72,26085.6,26092.08,25542,24068.88,23515.2,22145.76,21386.88,20618.64,19911.6,18913.68,19815.84
20240410,18770.4,18756,18907.2,18712.08,18519.12,18202.32,18671.76,19407.6,20419.92,20516.4,21198.24,21184.56,22110.48,22348.08,22133.52,22098.24,21271.68,21096,20890.08,20805.84,20338.56,19692.72,19261.44,19296.72
20240411,19089.36,18946.8,18995.76,18976.32,18768.24,18374.4,18871.2,19619.28,20454.48,21181.68,21782.16,21293.28,21857.76,21746.16,22081.68,22209.84,22136.4,21756.96,20984.4,20750.4,20198.16,19997.28,19363.68,19537.92
20240412,19289.52,19123.92,19154.16,19068.48,18902.88,18439.2,18838.08,19499.76,20104.56,20286,20447.28,19946.88,20885.04,20757.6,20898,21036.96,21025.44,20683.44,20028.24,19834.56,19313.28,19361.52,18753.84,19005.84
20240413,17830.08,17767.44,17802,17680.32,17688.24,17965.44,19016.64,20622.24,22011.12,23193.36,23353.2,23415.12,22898.16,23233.68,23306.4,23497.92,23399.28,23031.36,21641.04,21355.2,20684.88,19396.8,18493.2,18089.28
20240414,18640.8,18519.12,18466.56,18413.28,18266.4,18151.92,19026.72,20982.24,23124.24,25521.12,26527.68,25516.8,25740,25146,25163.28,24863.04,24425.28,24236.64,23081.76,22317.84,21315.6,19951.92,19113.12,18800.64
20240415,19154.16,18983.52,19023.12,18844.56,18484.56,17795.52,18988.56,20926.08,23706,26726.4,28015.2,26265.6,26814.24,25927.2,25740.72,25511.04,25068.24,24922.8,23642.64,22402.8,21275.28,19821.6,18865.44,19619.28
20240416,19334.88,19163.52,19119.6,18901.44,18465.12,17996.4,19224.72,21190.32,24019.92,26804.88,27956.88,26652.24,26979.12,25714.08,26224.56,25308.72,24931.44,24892.56,23684.4,22813.2,21611.52,20072.88,19153.44,19885.68
20240417,19563.84,19406.88,19315.44,19286.64,18636.48,18177.84,19515.6,21500.64,24003.36,26570.16,27413.28,26189.28,26750.88,26033.76,25958.88,25665.84,24989.04,25098.48,23674.32,22685.76,21387.6,19931.76,19036.08,19796.4
20240418,19422.72,19379.52,19308.96,19109.52,18702,18119.52,18599.04,19994.4,21566.16,23057.28,23747.76,22420.8,23578.56,22457.52,22404.96,22340.88,22060.08,22302.72,21908.88,21241.44,20280.96,19551.6,18875.52,19463.76
20240419,18297.36,17724.96,17680.32,17515.44,17457.12,17695.44,17997.12,18930.24,19377.36,19670.4,19741.68,19853.28,20016.72,20664.72,20602.08,20776.32,20346.48,19946.88,20182.32,19955.52,19468.08,18839.52,18256.32,18668.16
20240420,17562.96,17509.68,17412.48,17228.16,17110.8,17430.48,18552.24,19602,21227.04,22800.24,23467.68,23447.52,23017.68,23265.36,23111.28,22865.04,22736.16,22178.88,21202.56,20677.68,20075.76,19060.56,18346.32,17878.32
20240421,18279.36,18121.68,18115.92,17934.48,17724.96,17786.88,18866.88,20529.36,22908.96,25258.32,26065.44,25557.84,25884.72,25927.92,25785.36,25092.72,24349.68,24009.12,22539.6,21876.48,21080.16,19677.6,18734.4,18681.12
20240422,19314,18980.64,18966.96,18926.64,18581.04,18505.44,19409.76,20899.44,23569.2,26470.8,27385.2,25750.08,26440.56,25340.4,25136.64,24639.84,24409.44,24143.76,23223.6,22656.24,21523.68,20111.04,19243.44,19868.4
20240423,19493.28,19342.08,19211.76,18912.96,18676.8,18567.36,19342.08,20860.56,23181.84,25397.28,26266.32,24752.16,25011.36,24208.56,24190.56,23919.12,23602.32,23344.56,22292.64,21839.76,20898,19712.88,18763.92,19396.8
20240424,19121.76,18866.16,18753.12,18677.52,18360,18348.48,19005.84,20841.84,22991.76,25179.12,25585.2,23890.32,24529.68,23691.6,23438.16,23137.2,22575.6,22124.16,21188.16,20286,19506.96,19018.08,18213.84,18916.56
20240425,18700.56,18634.32,18612.72,18478.8,18255.6,17958.24,17917.2,19060.56,20426.4,21435.12,21977.28,20564.64,21191.04,20443.68,20574,20286,20406.24,19905.12,19309.68,18863.28,18313.92,17534.16,17326.08,18160.56
20240426,17347.68,17321.04,17339.76,17141.76,17059.68,17169.12,16890.48,17438.4,17950.32,18339.84,18202.32,17373.6,18206.64,17651.52,17807.04,17871.84,18094.32,17982,18320.4,18352.08,18095.04,17635.68,17152.56,17311.68
20240427,16437.6,16461.36,16371.36,16134.48,15950.16,16348.32,17225.28,18366.48,19684.08,20766.24,20950.56,21055.68,20400.48,20723.76,20944.8,20861.28,20748.96,20517.12,19949.04,19815.84,19352.88,18411.12,17590.32,16889.04
20240428,17489.52,17442,17390.88,17200.8,17093.52,17053.92,17829.36,19526.4,21764.88,23573.52,24457.68,24535.44,23742.72,23958.72,23789.52,23640.48,23395.68,22744.08,21184.56,20574,19659.6,18580.32,18616.32,18414.72
20240429,18862.56,18731.52,18727.92,18311.76,17737.92,17521.92,18414,20529.36,23090.4,25534.8,26548.56,25740.72,26640,25493.76,25306.56,24642,23996.88,24312.96,23141.52,22247.28,21366,20085.84,19026,19645.2
20240430,19362.24,19172.88,19070.64,18912.24,18922.32,18368.64,18941.76,20772.72,23332.32,26063.28,26769.6,25215.84,25963.2,24667.92,24513.12,24092.64,23538.24,23877.36,23178.24,22174.56,21084.48,19990.8,18960.48,19764
20240501,19456.56,19272.96,19140.48,18976.32,18908.64,18058.32,18811.44,20525.04,22718.88,24950.16,25323.12,23808.24,24326.64,23763.6,23657.76,23117.76,22621.68,22011.84,20894.4,20183.76,19434.24,18788.4,18082.08,18920.16
20240502,18682.56,18396.72,18298.8,18121.68,17940.24,16849.44,17309.52,18243.36,19422.72,20962.8,21342.24,19365.12,20790,19393.2,19640.16,19642.32,19548.72,19682.64,19635.84,18883.44,18264.24,17757.36,17171.28,18039.6
20240503,17186.4,17100,16827.12,16693.92,16859.52,16082.64,16348.32,17071.92,17556.48,17949.6,17695.44,16885.44,17861.04,17601.12,17595.36,17591.76,17758.08,18239.76,18165.6,17830.08,17332.56,17046,16550.64,16790.4
20240504,15779.52,15697.44,15636.96,15462,15420.96,15702.48,16437.6,17294.4,18493.92,19450.08,19508.4,19710,19552.32,19902.24,20026.8,19964.16,19830.96,19604.88,18864,18470.88,17956.08,17172.72,16661.52,16025.76
20240505,16821.36,16874.64,16783.92,16602.48,16577.28,16253.28,17076.96,18620.64,20548.8,22616.64,23160.96,22078.08,22158,21488.4,21767.04,21461.76,21180.96,21389.76,20536.56,19765.44,19220.4,18436.32,17614.8,17673.12
20240506,17570.16,17339.04,17256.24,17156.16,16946.64,16582.32,17498.88,19100.16,21067.92,22726.08,23308.56,22212.72,22236.48,21618.72,21419.28,21133.44,20784.96,20723.76,20297.52,19764.72,19021.68,18184.32,17372.16,17450.64
20240507,18084.96,17946,17900.64,17856.72,17404.56,16665.84,17451.36,19180.08,21157.2,23413.68,24539.04,23004.72,24207.12,22837.68,22746.24,22376.16,21519.36,21753.36,21028.32,20147.76,19409.04,18441.36,17476.56,18370.8
20240508,18054.72,17741.52,17663.76,17547.12,17125.92,16528.32,17330.4,18689.76,20684.88,23320.08,24487.92,23484.24,24296.4,23148.72,22795.92,21854.88,21391.92,21553.92,20979.36,20031.84,19268.64,18328.32,17468.64,18310.32
20240509,18160.56,18076.32,18020.88,17886.24,17485.2,16610.4,16901.28,17897.76,18774,20598.48,21783.6,20117.52,21252.24,20299.68,20510.64,20306.16,19468.8,19566.72,19469.52,18960.48,18291.6,17673.84,17120.16,17954.64
20240510,17097.84,16990.56,17082.72,16837.2,16665.84,16215.12,16398.72,16932.96,17123.76,17664.48,17786.16,16961.76,17756.64,17412.48,17640,17790.48,17809.92,17993.52,17972.64,17943.12,17568.72,17171.28,16741.44,17018.64
